%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609054403658443928,14,1609054403658443928,-0.00292127769577,-0.000506687472283,0.00027200493352,0.999654048397,0.000130534920689,0.0257097723118,-0.00554744014565,-0.00209988286127,-0.00378263217583,-0.00123705586804,0.0,0.0,0.0
1609054403858561039,15,1609054403858561039,-0.00294549904787,-0.000561922734554,4.63187455931e-05,0.999653087035,8.76048772572e-05,0.0257420679991,-0.00557170004062,-0.00234794861603,-0.00646183036738,-0.00105750155676,0.0,0.0,0.0
1609054404058502913,16,1609054404058502913,-0.00282978473434,-0.000540201744187,-3.78232620565e-05,0.99965333587,7.00700082731e-05,0.0257388941535,-0.00554188604522,-0.00258938547704,-0.00449823632489,-0.00139278496539,0.0,0.0,0.0
1609054404258575916,17,1609054404258575916,-0.00313118492575,0.000275235891512,0.000138190293105,0.999652014121,-6.82511674509e-06,0.0258505970911,-0.00525330824028,-0.00401121369532,-0.00221163687178,-0.00088151285663,0.0,0.0,0.0
1609054404458683014,18,1609054404458683014,-0.00382454328106,-0.0012775729658,-0.000158797636232,0.999651897903,8.8787476459e-05,0.0257768651149,-0.00562390971931,-0.00419555029056,-0.00454451390587,-0.0020297248634,0.0,0.0,0.0
1609054404658726931,19,1609054404658726931,-0.00313541111558,-0.000578180817656,-9.70029568743e-05,0.99965298361,4.86918764139e-05,0.0257450847042,-0.00557679146702,-0.00372190958426,-0.00438197767378,-0.0010399315923,0.0,0.0,0.0
1609054404858803034,20,1609054404858803034,-0.00309005332772,-0.000294546009794,6.73369685361e-05,0.999652858299,2.69388427331e-05,0.0257536146195,-0.00555999127839,-0.00419886105919,-0.00488631024389,-8.32801822119e-05,0.0,0.0,0.0
1609054405058846951,21,1609054405058846951,-0.00358503376921,-2.16414927304e-05,0.000401426490969,0.999652846321,-3.83736378278e-05,0.0258076143006,-0.00530588491356,-0.00452043206536,-0.00427324375535,6.24199698295e-05,0.0,0.0,0.0
1609054405258881092,22,1609054405258881092,-0.00440839075554,-0.00134220382299,0.000166203757812,0.999653285546,6.9374137621e-06,0.0257363848116,-0.0055630158094,-0.00461996392616,-0.00723609941489,-0.00110866108612,0.0,0.0,0.0
1609054405459244967,23,1609054405459244967,-0.00519996374223,-0.00245190224125,0.000665268220658,0.999654090853,2.99044068083e-05,0.0257080889739,-0.00554904561459,-0.00421498941884,-0.00860512030128,-0.000537611311148,0.0,0.0,0.0
1609054405659018040,24,1609054405659018040,-0.00512332924656,-0.00263909937744,0.00114081472459,0.999654809587,5.96586019146e-05,0.0256849505162,-0.00552642992778,-0.00365608163724,-0.00775273186518,0.000538723981221,0.0,0.0,0.0
1609054405859071016,25,1609054405859071016,-0.00526501770343,-0.00147473123649,0.00247741186695,0.99965680309,-2.51833536905e-05,0.0256761348133,-0.00519725923192,-0.0041239178978,-0.0060938319309,0.0028643608428,0.0,0.0,0.0
